uuid;tid;x_coord;y_coord;id;in_operation;is_slack;operates_from;operates_until;scenario;subnet;v_rated;v_target;volt_lvl
56ee60c5-2d0c-3a0e-af7f-feb968f92bee;12303;;;NS_NET146_F2_(1);t;f;;;;146;0.400000005960464;1;NS
6cfcf035-e8f7-3198-8adf-d747a339b976;12304;;;NS_NET146_F2_(10);t;f;;;;146;0.400000005960464;1;NS
26228645-dde5-37cf-9cdc-94075a166eb3;12309;;;NS_NET146_F2_(15);t;f;;;;146;0.400000005960464;1;NS
92982b57-3edd-31c5-9262-7e250a97fe5d;12310;;;NS_NET146_F2_(16);t;f;;;;146;0.400000005960464;1;NS
9a1f8ede-1cc6-3b55-af78-bc1171e939fa;12313;;;NS_NET146_F2_(19);t;f;;;;146;0.400000005960464;1;NS
3ebae429-56d6-3728-aacf-820f252917a9;12314;;;NS_NET146_F2_(2);t;f;;;;146;0.400000005960464;1;NS
7d4a9212-eaa2-3e9a-98bd-62098ce05465;12165;;;NS_NET126_F1_(5);t;f;;;;126;0.400000005960464;1;NS
a25072ad-45e6-3ea3-9019-1987a7b27261;12170;;;NS_NET126_F2_(1);t;f;;;;126;0.400000005960464;1;NS
97d86113-7047-346d-b245-78d5fef0d26e;12172;;;NS_NET126_F2_(11);t;f;;;;126;0.400000005960464;1;NS
1c22a319-8a58-335f-a980-cf5c8affa239;12177;;;NS_NET126_F2_(16);t;f;;;;126;0.400000005960464;1;NS
1cb4bc5d-af45-38b1-8a85-6a582bc96912;12178;;;NS_NET126_F2_(17);t;f;;;;126;0.400000005960464;1;NS
0b7ef655-a93d-31a2-a892-5610c5078c78;12179;;;NS_NET126_F2_(18);t;f;;;;126;0.400000005960464;1;NS
8c9f089c-0fa8-3476-8861-d0327a5812a2;12188;;;NS_NET126_F2_(26);t;f;;;;126;0.400000005960464;1;NS
cfae399f-9cfe-3440-9107-761baf4ed0cd;12190;;;NS_NET126_F2_(28);t;f;;;;126;0.400000005960464;1;NS
54e6d974-2f1c-3f12-8d27-e69f40000ff7;12193;;;NS_NET126_F2_(5);t;f;;;;126;0.400000005960464;1;NS
fc31b692-2c01-3fd0-a876-ec6af50d097d;12194;;;NS_NET126_F2_(6);t;f;;;;126;0.400000005960464;1;NS
27115dae-2a3f-310d-b045-2d3eb18c9386;12200;;;NS_NET126_F3_(11);t;f;;;;126;0.400000005960464;1;NS
8680ced8-f92d-37a7-a0f4-accb6796e253;12202;;;NS_NET126_F3_(13);t;f;;;;126;0.400000005960464;1;NS
3bd5625b-faa1-3bf8-afca-f05a35b9ecae;12203;;;NS_NET126_F3_(14);t;f;;;;126;0.400000005960464;1;NS
58525333-b760-3afc-9d95-1771015c460b;12208;;;NS_NET126_F3_(19);t;f;;;;126;0.400000005960464;1;NS
107b161e-b639-3075-8f2f-4e496bcb3c4d;12209;;;NS_NET126_F3_(2);t;f;;;;126;0.400000005960464;1;NS
84793b0d-dcab-3607-8088-46d725e031e8;12213;;;NS_NET126_F3_(23);t;f;;;;126;0.400000005960464;1;NS
af307bee-abad-3acb-8b18-2168580923b3;12214;;;NS_NET126_F3_(24);t;f;;;;126;0.400000005960464;1;NS
2cc023a0-439e-3a72-b4c0-77865fb7a3e9;12219;;;NS_NET126_F3_(29);t;f;;;;126;0.400000005960464;1;NS
50ea7cf5-fe3e-3a8f-9121-8f9ac3998168;12221;;;NS_NET126_F3_(30);t;f;;;;126;0.400000005960464;1;NS
01366f1f-e3ea-3363-86e8-d6829712ba22;12222;;;NS_NET126_F3_(31);t;f;;;;126;0.400000005960464;1;NS
02c13a47-46b6-3e3c-b2ca-7fcfe138c1f5;12229;;;NS_NET126_F3_(9);t;f;;;;126;0.400000005960464;1;NS
5a49df97-0924-36f2-9a29-19b157155e54;12230;;;NS_NET126_F4_(1);t;f;;;;126;0.400000005960464;1;NS
65b4638d-34d4-30d1-bb3d-203fd82c2051;12232;;;NS_NET126_F4_(11);t;f;;;;126;0.400000005960464;1;NS
dbb78971-b088-3e2a-a54c-168d4a8c0533;12234;;;NS_NET126_F4_(13);t;f;;;;126;0.400000005960464;1;NS
